year,system_name,subgroup,pct_met_exceeded,student_group
2022,McKenzie,,50.0,All Students
2022,McKenzie,,35.4,All Students
2022,McKenzie,,33.3,All Students
2022,McKenzie,,26.5,All Students
2022,McKenzie,,51.1,All Students
2022,McKenzie,,39.3,All Students
2022,McKenzie,,48.9,All Students
2022,McKenzie,,25.9,All Students
2022,McKenzie,,24.4,All Students
2022,McKenzie,,36.3,All Students
2022,McKenzie,,39.8,All Students
2022,McKenzie,,57.4,All Students
2022,McKenzie,,44.9,All Students
2022,McKenzie,,50.0,All Students
2022,McKenzie,,31.8,All Students
2022,McKenzie,,25.6,All Students
2022,McKenzie,,42.1,All Students
2022,McKenzie,,56.4,All Students
2022,McKenzie,,52.9,All Students
2022,McKenzie,,47.6,All Students
2022,McKenzie,,52.5,All Students
2022,South Carroll,,20.0,All Students
2022,South Carroll,,23.1,All Students
2022,South Carroll,,11.1,All Students
2022,South Carroll,,11.1,All Students
2022,South Carroll,,83.3,All Students
2022,South Carroll,,71.4,All Students
2022,South Carroll,,41.7,All Students
2022,South Carroll,,40.0,All Students
2022,South Carroll,,30.8,All Students
2022,South Carroll,,22.2,All Students
2022,South Carroll,,66.7,All Students
2022,South Carroll,,30.0,All Students
2022,South Carroll,,38.2,All Students
2022,South Carroll,,36.0,All Students
2022,South Carroll,,36.0,All Students
2022,South Carroll,,44.0,All Students
2022,South Carroll,,44.0,All Students
2022,South Carroll,,7.7,All Students
2022,South Carroll,,7.4,All Students
2022,South Carroll,,36.0,All Students
2022,South Carroll,,36.0,All Students
2022,South Carroll,,15.4,All Students
2022,South Carroll,,16.7,All Students
2022,South Carroll,,38.1,All Students
2022,South Carroll,,33.3,All Students
2022,South Carroll,,29.7,All Students
2022,South Carroll,,54.2,All Students
2022,South Carroll,,68.0,All Students
2022,South Carroll,,34.6,All Students
2022,South Carroll,,27.8,All Students
2022,South Carroll,,70.0,All Students
2022,South Carroll,,50.0,All Students
2022,South Carroll,,51.0,All Students
2022,South Carroll,,27.8,All Students
2022,South Carroll,,75.0,All Students
2022,South Carroll,,43.3,All Students
2022,South Carroll,,48.5,All Students
2022,South Carroll,,16.7,All Students
2022,South Carroll,,15.8,All Students
2022,West Carroll Sp Dist,,1.9,All Students
2022,West Carroll Sp Dist,,1.6,All Students
2022,West Carroll Sp Dist,,4.2,All Students
2022,West Carroll Sp Dist,,4.1,All Students
2022,West Carroll Sp Dist,,33.9,All Students
2022,West Carroll Sp Dist,,29.4,All Students
2022,West Carroll Sp Dist,,38.5,All Students
2022,West Carroll Sp Dist,,25.5,All Students
2022,West Carroll Sp Dist,,15.3,All Students
2022,West Carroll Sp Dist,,23.4,All Students
2022,West Carroll Sp Dist,,22.2,All Students
2022,West Carroll Sp Dist,,15.0,All Students
2022,West Carroll Sp Dist,,22.9,All Students
2022,West Carroll Sp Dist,,19.3,All Students
2022,West Carroll Sp Dist,,20.0,All Students
2022,West Carroll Sp Dist,,36.4,All Students
2022,West Carroll Sp Dist,,35.8,All Students
2022,West Carroll Sp Dist,,7.1,All Students
2022,West Carroll Sp Dist,,,All Students
2022,West Carroll Sp Dist,,6.8,All Students
2022,West Carroll Sp Dist,,11.5,All Students
2022,West Carroll Sp Dist,,19.6,All Students
2022,West Carroll Sp Dist,,8.5,All Students
2022,West Carroll Sp Dist,,27.7,All Students
2022,West Carroll Sp Dist,,5.6,All Students
2022,West Carroll Sp Dist,,23.3,All Students
2022,West Carroll Sp Dist,,15.8,All Students
2022,West Carroll Sp Dist,,51.9,All Students
2022,West Carroll Sp Dist,,45.1,All Students
2022,West Carroll Sp Dist,,15.3,All Students
2022,West Carroll Sp Dist,,29.8,All Students
2022,West Carroll Sp Dist,,35.2,All Students
2022,West Carroll Sp Dist,,25.0,All Students
2022,West Carroll Sp Dist,,33.1,All Students
2022,West Carroll Sp Dist,,34.0,All Students
2022,West Carroll Sp Dist,,35.2,All Students
2022,West Carroll Sp Dist,,25.0,All Students
2022,West Carroll Sp Dist,,31.1,All Students
2022,West Carroll Sp Dist,,32.8,All Students
2022,West Carroll Sp Dist,,34.7,All Students
2022,Carter County,,,All Students
2022,Carter County,,7.1,All Students
2022,Carter County,,11.3,All Students
2022,Carter County,,9.3,All Students
2022,Carter County,,63.0,All Students
2022,Carter County,,5.1,All Students
2022,Carter County,,,All Students
2022,Carter County,,10.9,All Students
2022,Carter County,,34.3,All Students
2022,Carter County,,22.6,All Students
2022,Carter County,,44.9,All Students
2022,Carter County,,35.9,All Students
2022,Carter County,,37.1,All Students
2022,Carter County,,40.3,All Students
2022,Carter County,,34.1,All Students
2022,Carter County,,33.1,All Students
2022,Carter County,,30.4,All Students
2022,Carter County,,81.8,All Students
2022,Carter County,,18.0,All Students
2022,Carter County,,71.4,All Students
2022,Carter County,,31.6,All Students
2022,Carter County,,20.0,All Students
2022,Carter County,,24.1,All Students
2022,Carter County,,23.7,All Students
2022,Carter County,,43.4,All Students
2022,Carter County,,33.3,All Students
2022,Carter County,,42.6,All Students
2022,Carter County,,15.0,All Students
2022,Carter County,,7.1,All Students
2022,Carter County,,,All Students
2022,Carter County,,18.5,All Students
2022,Carter County,,13.8,All Students
2022,Carter County,,27.6,All Students
2022,Carter County,,28.4,All Students
2022,Carter County,,26.1,All Students
2022,Carter County,,17.8,All Students
2022,Carter County,,22.5,All Students
2022,Carter County,,75.0,All Students
2022,Carter County,,24.1,All Students
2022,Carter County,,61.9,All Students
2022,Carter County,,24.2,All Students
2022,Carter County,,31.6,All Students
2022,Carter County,,47.6,All Students
2022,Carter County,,33.7,All Students
2022,Carter County,,33.0,All Students
2022,Carter County,,32.1,All Students
2022,Carter County,,75.0,All Students
2022,Carter County,,25.5,All Students
2022,Carter County,,76.9,All Students
2022,Carter County,,33.5,All Students
2022,Carter County,,38.1,All Students
2022,Carter County,,33.0,All Students
2022,Carter County,,75.0,All Students
2022,Carter County,,30.2,All Students
2022,Carter County,,63.6,All Students
2022,Carter County,,33.7,All Students
2022,Carter County,,6.3,All Students
2022,Carter County,,8.7,All Students
2022,Elizabethton,,6.7,All Students
2022,Elizabethton,,90.5,All Students
2022,Elizabethton,,20.5,All Students
2022,Elizabethton,,24.5,All Students
2022,Elizabethton,,64.3,All Students
2022,Elizabethton,,17.1,All Students
2022,Elizabethton,,21.7,All Students
2022,Elizabethton,,24.0,All Students
2022,Elizabethton,,42.1,All Students
2022,Elizabethton,,40.6,All Students
2022,Elizabethton,,48.9,All Students
2022,Elizabethton,,55.3,All Students
2022,Elizabethton,,48.8,All Students
2022,Elizabethton,,43.2,All Students
2022,Elizabethton,,41.2,All Students
2022,Elizabethton,,37.3,All Students
2022,Elizabethton,,45.5,All Students
2022,Elizabethton,,45.6,All Students
2022,Elizabethton,,33.2,All Students
2022,Elizabethton,,31.9,All Students
2022,Elizabethton,,50.0,All Students
2022,Elizabethton,,49.3,All Students
2022,Elizabethton,,25.0,All Students
2022,Elizabethton,,6.7,All Students
2022,Elizabethton,,95.7,All Students
2022,Elizabethton,,30.8,All Students
2022,Elizabethton,,41.6,All Students
2022,Elizabethton,,46.3,All Students
2022,Elizabethton,,43.9,All Students
2022,Elizabethton,,51.9,All Students
2022,Elizabethton,,48.1,All Students
2022,Elizabethton,,58.7,All Students
2022,Elizabethton,,63.6,All Students
2022,Elizabethton,,48.4,All Students
2022,Elizabethton,,48.6,All Students
2022,Elizabethton,,68.6,All Students
2022,Elizabethton,,51.2,All Students
2022,Elizabethton,,44.4,All Students
2022,Elizabethton,,43.1,All Students
2022,Elizabethton,,46.6,All Students
2022,Elizabethton,,50.1,All Students
2022,Elizabethton,,65.0,All Students
2022,Elizabethton,,60.2,All Students
2022,Elizabethton,,51.3,All Students
2022,Elizabethton,,59.0,All Students
2022,Elizabethton,,53.6,All Students
2022,Elizabethton,,53.0,All Students
2022,Cheatham County,,45.8,All Students
2022,Cheatham County,,89.8,All Students
2022,Cheatham County,,50.0,All Students
2022,Cheatham County,,39.8,All Students
2022,Cheatham County,,41.7,All Students
2022,Cheatham County,,34.7,All Students
2022,Cheatham County,,28.6,All Students
2022,Cheatham County,,29.6,All Students
2022,Cheatham County,,54.5,All Students
2022,Cheatham County,,23.1,All Students
2022,Cheatham County,,65.0,All Students
2022,Cheatham County,,32.5,All Students
2022,Cheatham County,,38.3,All Students
2022,Cheatham County,,38.4,All Students
2022,Cheatham County,,52.3,All Students
2022,Cheatham County,,51.8,All Students
2022,Cheatham County,,,All Students
2022,Cheatham County,,92.6,All Students
2022,Cheatham County,,10.7,All Students
2022,Cheatham County,,22.6,All Students
2022,Cheatham County,,10.1,All Students
2022,Cheatham County,,,All Students
2022,Cheatham County,,4.5,All Students
2022,Cheatham County,,76.7,All Students
2022,Cheatham County,,19.7,All Students
2022,Cheatham County,,58.1,All Students
2022,Cheatham County,,4.2,All Students
2022,Cheatham County,,,All Students
2022,Cheatham County,,12.3,All Students
2022,Cheatham County,,39.9,All Students
2022,Cheatham County,,38.2,All Students
2022,Cheatham County,,24.0,All Students
2022,Cheatham County,,29.6,All Students
2022,Cheatham County,,29.9,All Students
2022,Cheatham County,,72.7,All Students
2022,Cheatham County,,32.8,All Students
2022,Cheatham County,,75.0,All Students
2022,Cheatham County,,32.3,All Students
2022,Cheatham County,,36.7,All Students
2022,Cheatham County,,42.8,All Students
2022,Cheatham County,,27.8,All Students
2022,Cheatham County,,38.1,All Students
2022,Cheatham County,,36.8,All Students
2022,Cheatham County,,72.7,All Students
2022,Cheatham County,,38.3,All Students
2022,Cheatham County,,63.9,All Students
2022,Cheatham County,,36.8,All Students
2022,Cheatham County,,32.3,All Students
2022,Cheatham County,,40.8,All Students
2022,Cheatham County,,63.6,All Students
2022,Cheatham County,,44.7,All Students
2022,Cheatham County,,62.5,All Students
2022,Cheatham County,,39.4,All Students
2022,Cheatham County,,44.4,All Students
2022,Cheatham County,,44.4,All Students
2022,Chester County,,,All Students
2022,Chester County,,21.1,All Students
2022,Chester County,,19.9,All Students
2022,Chester County,,50.0,All Students
2022,Chester County,,16.2,All Students
2022,Chester County,,19.2,All Students
2022,Chester County,,40.6,All Students
2022,Chester County,,15.4,All Students
2022,Chester County,,39.5,All Students
2022,Chester County,,53.2,All Students
2022,Chester County,,40.4,All Students
2022,Chester County,,42.1,All Students
2022,Chester County,,48.7,All Students
2022,Chester County,,40.8,All Students
2022,Chester County,,35.8,All Students
2022,Chester County,,57.1,All Students
2022,Chester County,,43.6,All Students
2022,Chester County,,40.0,All Students
2022,Chester County,,40.0,All Students
2022,Chester County,,53.4,All Students
2022,Chester County,,52.8,All Students
2022,Chester County,,31.6,All Students
2022,Chester County,,31.1,All Students
2022,Chester County,,47.2,All Students
2022,Chester County,,53.2,All Students
2022,Chester County,,58.7,All Students
2022,Chester County,,39.6,All Students
2022,Chester County,,37.7,All Students
2022,Chester County,,58.7,All Students
2022,Chester County,,42.9,All Students
2022,Chester County,,49.4,All Students
2022,Chester County,,47.7,All Students
2022,Chester County,,62.9,All Students
2022,Chester County,,56.3,All Students
2022,Chester County,,53.3,All Students
2022,Chester County,,61.4,All Students
2022,Chester County,,43.2,All Students
2022,Chester County,,50.0,All Students
2022,Chester County,,53.8,All Students
2022,Chester County,,59.3,All Students
2022,Chester County,,60.5,All Students
2022,Chester County,,49.1,All Students
2022,Chester County,,56.0,All Students
2022,Chester County,,53.7,All Students
2022,Chester County,,54.0,All Students
2022,Claiborne County,,,All Students
2022,Claiborne County,,15.4,All Students
2022,Claiborne County,,13.5,All Students
2022,Claiborne County,,10.6,All Students
2022,Claiborne County,,10.2,All Students
2022,Claiborne County,,9.8,All Students
2022,Claiborne County,,5.9,All Students
2022,Claiborne County,,33.5,All Students
2022,Claiborne County,,28.5,All Students
2022,Claiborne County,,33.2,All Students
2022,Claiborne County,,30.8,All Students
2022,Claiborne County,,30.4,All Students
2022,Claiborne County,,29.0,All Students
2022,Claiborne County,,31.8,All Students
2022,Claiborne County,,25.6,All Students
2022,Claiborne County,,52.4,All Students
2022,Claiborne County,,30.1,All Students
2022,Claiborne County,,10.0,All Students
2022,Claiborne County,,22.4,All Students
2022,Claiborne County,,22.0,All Students
2022,Claiborne County,,31.2,All Students
2022,Claiborne County,,30.6,All Students
2022,Claiborne County,,21.1,All Students
2022,Claiborne County,,13.0,All Students
2022,Claiborne County,,19.7,All Students
2022,Claiborne County,,29.9,All Students
2022,Claiborne County,,27.2,All Students
2022,Claiborne County,,26.2,All Students
2022,Claiborne County,,23.1,All Students
2022,Claiborne County,,24.7,All Students
2022,Claiborne County,,33.3,All Students
2022,Claiborne County,,66.7,All Students
2022,Claiborne County,,27.3,All Students
2022,Claiborne County,,36.5,All Students
2022,Claiborne County,,46.0,All Students
2022,Claiborne County,,36.1,All Students
2022,Claiborne County,,26.9,All Students
2022,Claiborne County,,34.7,All Students
2022,Claiborne County,,26.1,All Students
2022,Claiborne County,,36.8,All Students
2022,Claiborne County,,34.5,All Students
2022,Claiborne County,,28.7,All Students
2022,Claiborne County,,40.3,All Students
2022,Claiborne County,,31.8,All Students
2022,Claiborne County,,46.7,All Students
2022,Claiborne County,,33.7,All Students
2022,Claiborne County,,37.9,All Students
2022,Claiborne County,,36.6,All Students
2022,Clay County,,33.8,All Students
2022,Clay County,,32.5,All Students
2022,Clay County,,38.5,All Students
2022,Clay County,,28.8,All Students
2022,Clay County,,43.7,All Students
2022,Clay County,,30.6,All Students
2022,Clay County,,28.2,All Students
2022,Clay County,,26.0,All Students
2022,Clay County,,32.5,All Students
2022,Clay County,,37.0,All Students
2022,Clay County,,37.0,All Students
2022,Clay County,,27.1,All Students
2022,Clay County,,26.7,All Students
2022,Clay County,,26.8,All Students
2022,Clay County,,26.0,All Students
2022,Clay County,,19.5,All Students
2022,Clay County,,18.7,All Students
2022,Clay County,,18.4,All Students
2022,Clay County,,19.2,All Students
2022,Clay County,,33.8,All Students
2022,Clay County,,21.6,All Students
2022,Clay County,,29.6,All Students
2022,Clay County,,28.2,All Students
2022,Clay County,,15.4,All Students
2022,Clay County,,42.1,All Students
2022,Clay County,,28.4,All Students
2022,Clay County,,37.7,All Students
2022,Clay County,,39.2,All Students
2022,Clay County,,36.6,All Students
2022,Clay County,,42.4,All Students
2022,Clay County,,32.1,All Students
2022,Clay County,,36.8,All Students
2022,Clay County,,37.5,All Students
2022,Clay County,,21.2,All Students
2022,Clay County,,28.2,All Students
2022,Clay County,,47.4,All Students
2022,Clay County,,31.8,All Students
2022,Clay County,,,All Students
2022,Clay County,,,All Students
2022,Cocke County,,3.7,All Students
2022,Cocke County,,11.6,All Students
2022,Cocke County,,11.1,All Students
2022,Cocke County,,69.0,All Students
2022,Cocke County,,10.9,All Students
2022,Cocke County,,16.5,All Students
2022,Cocke County,,35.0,All Students
2022,Cocke County,,85.0,All Students
2022,Cocke County,,40.5,All Students
2022,Cocke County,,25.0,All Students
2022,Cocke County,,32.6,All Students
2022,Cocke County,,28.7,All Students
2022,Cocke County,,33.4,All Students
2022,Cocke County,,31.7,All Students
2022,Cocke County,,19.3,All Students
2022,Cocke County,,68.2,All Students
2022,Cocke County,,28.3,All Students
2022,Cocke County,,16.0,All Students
2022,Cocke County,,24.4,All Students
2022,Cocke County,,23.7,All Students
2022,Cocke County,,38.8,All Students
2022,Cocke County,,9.1,All Students
2022,Cocke County,,38.1,All Students
2022,Cocke County,,15.2,All Students
2022,Cocke County,,13.6,All Students
2022,Cocke County,,60.0,All Students
2022,Cocke County,,18.1,All Students
2022,Cocke County,,,All Students
2022,Cocke County,,,All Students
2022,Cocke County,,,All Students
2022,Cocke County,,,All Students
2022,Cocke County,,36.1,All Students
2022,Cocke County,,29.7,All Students
